geo_id,state_fips,county_fips,county,area_km2,northmost,southmost,eastmost,westmost,bbox_area_km2,occupied_raw,occupied
0500000US12013,12,013,Calhoun,1469.3950599999998,30.608026,30.199976,-84.932519,-85.389679,1989.2988238317118,0.7386497404998746,0.7386497404998746
0500000US12023,12,023,Columbia,2065.7166599999996,30.597734,29.830144,-82.458364,-82.800477,2805.802667370997,0.7362302003709873,0.7362302003709873
0500000US12039,12,039,Gadsden,1337.2998799999998,30.711542,30.388281,-84.282562,-84.932519,2237.2052203036124,0.5977546752812039,0.5977546752812039
0500000US12055,12,055,Highlands,2633.03285,27.646647,27.032461,-80.943186,-81.563696,4185.791750963572,0.6290405750343109,0.6290405750343109
0500000US12059,12,059,Holmes,1240.03243,30.996931,30.70313,-85.497992,-86.037591,1682.8355399582706,0.7368708352990626,0.7368708352990626
0500000US12073,12,073,Leon,1727.1466799999998,30.685316,30.273617,-83.977165,-84.713351,3229.6064801414823,0.5347854887646675,0.5347854887646675
0500000US02261,02,261,Valdez-Cordova,88681.28919999998,63.222211,59.78326,-141.00185,-148.746023,157083.90830668074,0.5645472547503989,0.5645472547503989
0500000US02270,02,270,Wade Hampton,44240.91147,63.275727,60.917363,-160.18666,-166.182688,81817.30127712466,0.5407280707065969,0.5407280707065969
0500000US04003,04,003,Cochise,15969.137099999998,32.427354,31.332502,-109.047926,-110.460172,16233.724744808362,0.9837013594250463,0.9837013594250463
0500000US04013,04,013,Maricopa,23828.37037,34.04817,32.504938,-111.039905,-113.33392,36593.872382473724,0.6511573883449505,0.6511573883449505
0500000US05001,05,001,Arkansas,2560.9143,34.56805,33.954941,-91.056276,-91.711795,4106.981277654715,0.6235514911970589,0.6235514911970589
0500000US05009,05,009,Boone,1528.6982899999998,36.498389,36.114132,-92.854049,-93.300828,1710.5918758044038,0.8936662868699358,0.8936662868699358
0500000US05019,05,019,Clark,2243.1316599999996,34.340851,33.777011,-92.886285,-93.478646,3421.2461059791317,0.6556475595484921,0.6556475595484921
0500000US05029,05,029,Conway,1430.3274999999999,35.46295,35.071742,-92.479268,-93.040525,2216.554039024213,0.6452933133223626,0.6452933133223626
0500000US05043,05,043,Drew,2145.44204,33.792246,33.388974,-91.450325,-92.00785,2315.7084565438895,0.9264732932754385,0.9264732932754385
0500000US05051,05,051,Garland,1755.4527899999998,34.773193,34.389255,-92.793197,-93.407227,2399.8879041251344,0.7314728271193734,0.7314728271193734
0500000US05061,05,061,Howard,1524.35486,34.355481,33.747709,-93.820722,-94.254668,2701.8152890279257,0.5641965482208967,0.5641965482208967
0500000US05071,05,071,Johnson,1708.8923599999998,35.768649,35.326779,-93.164452,-93.710076,2425.4140159835615,0.7045775891201834,0.7045775891201834
0500000US05085,05,085,Lonoke,1996.1855199999998,35.076317,34.48192,-91.638531,-92.121336,2914.403021041183,0.6849380492636375,0.6849380492636375
0500000US05097,05,097,Montgomery,2019.8891999999998,34.745296,34.339527,-93.394289,-93.935371,2236.0668646203403,0.9033223612223935,0.9033223612223935
0500000US05101,05,101,Newton,2126.1206399999996,36.125072,35.724663,-92.944666,-93.523639,2321.150174505731,0.9159772010239445,0.9159772010239445
0500000US05111,05,111,Poinsett,1964.22751,35.708418,35.438573,-90.286736,-91.03923,2042.0966295353112,0.961868053446114,0.961868053446114
0500000US05123,05,123,St. Francis,1644.0568899999998,35.148196,34.86712,-90.400434,-91.152457,2140.668736038277,0.7680108847867074,0.7680108847867074
0500000US05129,05,129,Searcy,1725.18605,36.115123,35.718365,-92.411502,-92.951315,2144.641731091902,0.804416898631202,0.804416898631202
0500000US13309,13,309,Wheeler,765.30356,32.309283,31.918883,-82.543655,-82.927865,1570.8246862669744,0.48719858217833634,0.48719858217833634
0500000US13313,13,313,Whitfield,752.30176,34.988004,34.622482,-84.810477,-85.168851,1329.8874248520117,0.5656883025897588,0.5656883025897588
0500000US13319,13,319,Wilkinson,1158.5277199999998,33.002803,32.584201,-82.946366,-83.40699,2004.1116365349499,0.5780754419464678,0.5780754419464678
0500000US15009,15,009,Maui,3008.3393899999996,21.227268,20.504738,-155.984587,-157.313343,11091.994582026768,0.27121717088418423,0.27121717088418423
0500000US16015,16,015,Boise,4919.02383,44.339411,43.591338,-114.99075,-116.281687,8594.180630194196,0.5723668190912632,0.5723668190912632
0500000US16021,16,021,Boundary,3285.5703999999996,49.000912,48.500617,-116.049023,-117.033177,4013.8915673821352,0.8185498648492023,0.8185498648492023
0500000US16045,16,045,Gem,1452.7309999999998,44.498966,43.806937,-116.152289,-116.712672,3440.2442075614294,0.4222755456740522,0.4222755456740522
0500000US16051,16,051,Jefferson,2832.1675899999996,44.058454,43.623011,-111.626438,-112.697408,4158.87030827081,0.6809944480277791,0.6809944480277791
0500000US16057,16,057,Latah,2786.82964,47.127265,46.541785,-116.329279,-117.039828,3518.842639347394,0.7919733632978957,0.7919733632978957
0500000US16067,16,067,Minidoka,1962.16069,43.20003,42.535275,-113.413026,-113.932904,3131.789325558286,0.6265302311323949,0.6265302311323949
0500000US16081,16,081,Teton,1164.09104,43.983096,43.501136,-111.045205,-111.399915,1527.100304069027,0.7622885261028548,0.7622885261028548
0500000US17005,17,005,Bond,984.92261,39.028246,38.740532,-89.250447,-89.639265,1076.6853523904197,0.9147729258258309,0.9147729258258309
0500000US17009,17,009,Brown,791.5221300000001,40.104452,39.839326,-90.513747,-90.916609,1012.0734978678099,0.7820796925001422,0.7820796925001422
0500000US17019,17,019,Champaign,2580.32894,40.399401,39.879092,-87.932858,-88.462207,2603.3899337183625,0.9911419363577914,0.9911419363577914
0500000US17029,17,029,Coles,1316.4736899999998,39.685928,39.374515,-87.960179,-88.472073,1520.2132277774658,0.8659796309789181,0.8659796309789181
